Name,Model,Date of assembly,Price,Brand,KM Driven,Fuel Type,Body Type,Seat capicity,No. of prev owners,Transmission
2010 Mahindra Scorpio,Scorpio 2006-2009,2010,400000,Mahindra,160000,Diesel,SUV,8,Fifth-Owner,Automatic
2010 Chevrolet Spark,Spark 2007-2012,2010,135000,Chevrolet,90000,Petrol,Hatchback,5,First-Owner,Manual
2018 Maruti Alto K10,Alto K10 2014-2020,2018,310000,Maruti,70000,Petrol,Hatchback,5,First-Owner,Manual
2004 Maruti Zen,Zen,2004,55000,Maruti,80000,Petrol,Hatchback,5,Third-Owner,Manual
2024 Renault Kiger,Kiger,2024,670000,Renault,15000,Petrol,SUV,5,First-Owner,Manual
2009 Tata Indigo,Indigo,2009,175000,Tata,76000,Diesel,Sedan,5,First-Owner,Manual
2012 Ford Fiesta Classic,Fiesta Classic,2012,135000,Ford,40000,Petrol,Sedan,5,First-Owner,Manual
2003 Maruti Alto 800,Alto 2000-2012,2003,47000,Maruti,32000,Petrol,Hatchback,5,Second-Owner,Manual
2025 Maruti Dzire,Dzire,2025,650000,Maruti,30000,Petrol,Sedan,5,First-Owner,Manual
2009 Maruti Wagon R,Wagon R 2006-2010,2009,70000,Maruti,61000,Petrol,Hatchback,5,Second-Owner,Manual
2013 Hyundai i10,i10,2013,200000,Hyundai,40000,Petrol,Hatchback,5,First-Owner,Manual
2017 Ford Endeavour,Endeavour 2015-2020,2017,1200000,Ford,100000,Diesel,SUV,7,Third-Owner,Automatic
2013 Maruti Wagon R,Wagon R 2013-2022,2013,250000,Maruti,50000,Petrol,Hatchback,5,First-Owner,Manual
2016 Honda Jazz,Jazz 2014-2020,2016,400000,Honda,48000,Petrol,Hatchback,5,First-Owner,Manual
2008 Hyundai i10,i10,2008,70000,Hyundai,72000,Petrol,Hatchback,5,First-Owner,Manual
2023 Mahindra XUV700,XUV700,2023,2000000,Mahindra,57000,Petrol,SUV,7,First-Owner,Manual
2023 Maruti Brezza,Brezza,2023,1100000,Maruti,19000,Petrol,SUV,5,First-Owner,Manual
2024 Tata Nexon,Nexon,2024,1200000,Tata,30000,Petrol,SUV,5,First-Owner,Automatic
2010 Maruti Alto 800,Alto 2005-2010,2010,150000,Maruti,60000,Petrol,Hatchback,5,First-Owner,Manual
2010 Maruti Zen Estilo,Zen Estilo,2010,125000,Maruti,49000,Petrol,Hatchback,5,Second-Owner,Manual
2018 Honda City,City 4th Generation,2018,800000,Honda,73000,Petrol,Sedan,5,First-Owner,Automatic
2016 Maruti Alto 800,Alto 800 2016-2019,2016,200000,Maruti,30000,Petrol,Hatchback,5,First-Owner,Manual
2015 Maruti Alto 800,Alto 800 2012-2016,2015,150000,Maruti,100000,Petrol,Hatchback,5,Second-Owner,Manual
2021 Hyundai Creta,Creta 2020-2024,2021,975000,Hyundai,120000,Petrol,SUV,5,First-Owner,Manual
2023 Honda City,City 2020-2023,2023,1350000,Honda,15000,Petrol,Sedan,5,First-Owner,Manual
2024 Honda Elevate,Elevate,2024,1550000,Honda,1001,Petrol,SUV,5,First-Owner,Manual
2016 Volkswagen Ameo,Ameo,2016,445000,Volkswagen,47031,Petrol,Sedan,5,First-Owner,Manual
2012 Maruti Swift Dzire,Swift Dzire 2011-2014,2012,427000,Maruti,50000,Diesel,Sedan,5,First-Owner,Manual
2019 Kia Seltos,Seltos 2019-2023,2019,1200000,Kia,60000,Petrol,SUV,5,Second-Owner,Manual
2018 Hyundai Verna,Verna 2017-2020,2018,850000,Hyundai,150000,Diesel,Sedan,5,First-Owner,Manual
2019 Hyundai Verna,Verna 2017-2020,2019,925000,Hyundai,40249,Petrol,Sedan,5,First-Owner,Automatic
2018 Ford Endeavour,Endeavour 2015-2020,2018,2200000,Ford,50000,Diesel,SUV,7,Third-Owner,Automatic
2015 BMW 5 Series,5 Series 2013-2017,2015,1870000,BMW,120000,Diesel,Sedan,5,First-Owner,Automatic
2013 Hyundai Elantra,Elantra 2012-2015,2013,500000,Hyundai,111111,Diesel,Sedan,5,Second-Owner,Manual
2019 Hyundai Venue,Venue 2019-2022,2019,745000,Hyundai,52943,Petrol,SUV,5,First-Owner,Automatic
2022 Hyundai Grand i10 Nios,Grand i10 Nios 2019-2023,2022,650000,Hyundai,32000,CNG,Hatchback,5,First-Owner,Manual
2015 Maruti Swift,Swift 2014-2021,2015,410000,Maruti,80000,Petrol,Hatchback,5,Second-Owner,Manual
2025 Maruti Grand Vitara,Grand Vitara,2025,1500000,Maruti,6000,Petrol,SUV,5,First-Owner,Manual
2019 Mercedes-Benz C-Class,New C-Class 1997-2022,2019,2999000,Mercedes-Benz,37872,Diesel,Sedan,5,First-Owner,Automatic
2009 Maruti Swift,Swift 2004-2010,2009,125000,Maruti,128000,Petrol,Hatchback,5,Third-Owner,Manual
2017 Maruti Baleno,Baleno 2015-2022,2017,550000,Maruti,120655,Diesel,Hatchback,5,First-Owner,Manual
2023 Kia Carens,Carens,2023,1900000,Kia,17000,Diesel,MUV,7,First-Owner,Manual
2014 BMW X1,X1 2012-2015,2014,1090000,BMW,41000,Diesel,SUV,5,First-Owner,Automatic
2015 Maruti Ertiga,Ertiga 2012-2015,2015,650000,Maruti,109000,Diesel,MUV,7,Third-Owner,Manual
2011 Toyota Etios,Etios 2010-2012,2011,220000,Toyota,77000,Petrol,Sedan,5,Second-Owner,Manual
2017 Maruti Ertiga,Ertiga 2015-2022,2017,600000,Maruti,184000,Diesel,MUV,7,First-Owner,Manual
2021 Renault KWID,KWID,2021,300000,Renault,18000,Petrol,Hatchback,5,First-Owner,Manual
2019 Tata Nexon,Nexon 2017-2020,2019,750000,Tata,60000,Petrol,SUV,5,First-Owner,Automatic
2018 Maruti Swift Dzire,Dzire 2017-2020,2018,425000,Maruti,160000,Petrol,Sedan,5,First-Owner,Manual
2012 Chevrolet Spark,Spark 2007-2012,2012,160000,Chevrolet,80000,Petrol,Hatchback,5,First-Owner,Manual
2015 Maruti Celerio,Celerio 2014-2017,2015,280000,Maruti,150000,Petrol,Hatchback,5,First-Owner,Manual
2018 Maruti Swift,Swift 2014-2021,2018,500000,Maruti,89000,Petrol,Hatchback,5,First-Owner,Manual
2024 Maruti Grand Vitara,Grand Vitara,2024,1850000,Maruti,30000,Petrol,SUV,5,First-Owner,Automatic
2023 Mahindra Bolero Neo,Bolero Neo,2023,1200000,Mahindra,40000,Diesel,SUV,7,First-Owner,Manual
2023 Maruti Grand Vitara,Grand Vitara,2023,1220000,Maruti,30000,Petrol,SUV,5,First-Owner,Manual
2010 Maruti Swift Dzire,Swift Dzire 2008-2012,2010,201000,Maruti,160000,Diesel,Sedan,5,First-Owner,Manual
2010 Maruti Swift Dzire,Swift Dzire 2008-2012,2010,150000,Maruti,160000,Diesel,Sedan,5,First-Owner,Manual
2011 Tata Indica,Indica V2 2001-2011,2011,85000,Tata,67000,Diesel,Hatchback,5,Third-Owner,Manual
2011 Maruti Swift Dzire,Swift Dzire 2008-2012,2011,300000,Maruti,185000,Diesel,Sedan,5,Third-Owner,Manual
2018 Mahindra Marazzo,Marazzo,2018,670000,Mahindra,100000,Diesel,MUV,8,Second-Owner,Manual
2018 Jeep Compass,Compass 2017-2021,2018,900000,Jeep,80000,Petrol,SUV,5,Second-Owner,Automatic
2022 Hyundai i20,i20 2020-2023,2022,900000,Hyundai,30000,Petrol,Hatchback,5,First-Owner,Manual
2019 MG Hector,Hector 2019-2021,2019,1095000,MG,29000,Petrol,SUV,5,First-Owner,Automatic
2022 Kia Carens,Carens,2022,1050000,Kia,31000,Petrol,MUV,7,First-Owner,Manual
2022 Kia Carens,Carens,2022,1050000,Kia,32000,Petrol,MUV,7,First-Owner,Manual
2022 Maruti S Cross,S Cross,2022,850000,Maruti,36000,Petrol,SUV,5,First-Owner,Automatic
2022 Hyundai Alcazar,Alcazar 2021-2024,2022,1975000,Hyundai,26000,Diesel,SUV,7,First-Owner,Automatic
2021 MG Gloster,Gloster 2020-2022,2021,3000000,MG,74000,Diesel,SUV,7,Second-Owner,Automatic
2021 Renault Duster,Duster,2021,650000,Renault,21000,Petrol,SUV,5,Second-Owner,Manual
2016 Land Rover Discovery Sport,Discovery Sport 2015-2020,2016,2750000,Land Rover,117000,Diesel,SUV,7,First-Owner,Automatic
2018 Maruti Ignis,Ignis,2018,500000,Maruti,73000,Petrol,Hatchback,5,Second-Owner,Automatic
2017 Honda BR-V,BR-V,2017,700000,Honda,92000,Diesel,SUV,7,First-Owner,Manual
2015 Audi Q3,Q3 2012-2015,2015,1400000,Audi,50000,Diesel,SUV,5,First-Owner,Automatic
2017 Hyundai i10,i10,2017,490000,Hyundai,70000,Petrol,Hatchback,5,Second-Owner,Automatic
2021 Ford Ecosport,EcoSport,2021,925000,Ford,41000,Diesel,SUV,5,First-Owner,Manual
2014 Renault Duster,Duster 2012-2015,2014,525000,Renault,84000,Diesel,SUV,5,First-Owner,Manual
2018 Mahindra Marazzo,Marazzo,2018,775000,Mahindra,54000,Diesel,MUV,7,First-Owner,Manual
2018 Volkswagen Vento,Vento 2015-2019,2018,850000,Volkswagen,85000,Diesel,Sedan,5,First-Owner,Automatic
2014 Toyota Corolla Altis,Corolla Altis 2013-2017,2014,750000,Toyota,140000,Diesel,Sedan,5,First-Owner,Manual
2018 BMW X1,X1 2015-2020,2018,2400000,BMW,60000,Diesel,SUV,5,First-Owner,Automatic
2021 Hyundai i20,i20 2020-2023,2021,825000,Hyundai,65000,Diesel,Hatchback,5,First-Owner,Manual
2013 Jaguar XF,XF,2013,1300000,Jaguar,60000,Diesel,Sedan,5,First-Owner,Automatic
2016 Maruti Ciaz,Ciaz 2014-2017,2016,700000,Maruti,70000,Diesel,Sedan,5,First-Owner,Manual
2018 Jeep Compass,Compass 2017-2021,2018,1275000,Jeep,72000,Diesel,SUV,5,First-Owner,Manual
2019 Mahindra XUV500,XUV500,2019,1050000,Mahindra,110000,Diesel,SUV,7,Second-Owner,Manual
2024 BMW i7,i7,2024,16000000,BMW,5407,Electric,Sedan,5,First-Owner,Automatic
2020 Kia Seltos,Seltos 2019-2023,2020,1170000,Kia,50000,Petrol,SUV,5,First-Owner,Manual
2022 Nissan Magnite,Magnite 2020-2024,2022,512000,Nissan,31747,Petrol,SUV,5,Second-Owner,Manual
2022 Renault Kiger,Kiger 2023-2025,2022,574000,Renault,30772,Petrol,SUV,5,First-Owner,Manual
2023 Audi Q3 Sportback,Q3 Sportback,2023,3780000,Audi,31700,Petrol,SUV,5,First-Owner,Automatic
2019 Kia Seltos,Seltos 2019-2023,2019,760000,Kia,58000,Petrol,SUV,5,First-Owner,Manual
2021 Nissan Magnite,Magnite 2020-2024,2021,555888,Nissan,18268,Petrol,SUV,5,First-Owner,Manual
2023 Nissan Magnite,Magnite 2020-2024,2023,851000,Nissan,27966,Petrol,SUV,5,First-Owner,Automatic
2021 Kia Sonet,Sonet 2020-2024,2021,803000,Kia,24825,Petrol,SUV,5,First-Owner,Manual
2024 MG ZS EV,ZS EV,2024,2000000,MG,25000,Electric,SUV,5,First-Owner,Automatic
2023 Renault Kiger,Kiger 2023-2025,2023,872000,Renault,35183,Petrol,SUV,5,First-Owner,Automatic
2021 Kia Seltos,Seltos,2021,785000,Kia,38441,Petrol,SUV,5,Second-Owner,Manual
2023 Nissan Magnite,Magnite 2020-2024,2023,625000,Nissan,24116,Petrol,SUV,5,First-Owner,Manual
2010 Honda City,City 2014-2015,2010,264000,Honda,80000,Petrol,Sedan,5,First-Owner,Manual
2023 Renault Kiger,Kiger 2023-2025,2023,885000,Renault,7267,Petrol,SUV,5,First-Owner,Automatic
2023 Honda Amaze 2nd Gen,Amaze 2nd Gen,2023,788000,Honda,21526,Petrol,Sedan,5,First-Owner,Manual
0 Toyota Glanza,Glanza,2025,820000,Toyota,101,Petrol,Hatchback,5,Unregistered,Manual
2023 Tata Punch,Punch,2023,750000,Tata,10000,Petrol,SUV,5,Second-Owner,Automatic
2024 Nissan Magnite,Magnite 2020-2024,2024,720000,Nissan,8787,Petrol,SUV,5,First-Owner,Manual
2022 Kia Carens,Carens,2022,1217918,Kia,20952,Diesel,MUV,7,First-Owner,Manual
2023 Maruti FRONX,FRONX,2023,750000,Maruti,80000,Petrol,SUV,5,First-Owner,Manual
2014 Mahindra Verito Vibe,Verito Vibe,2014,180000,Mahindra,160000,Diesel,Hatchback,5,First-Owner,Manual
2013 Mercedes-Benz C-Class,New C-Class 1997-2022,2013,520000,Mercedes-Benz,150000,Diesel,Sedan,5,Fourth-Owner,Automatic
2016 Mahindra XUV500,XUV500,2016,700000,Mahindra,80000,Diesel,SUV,7,Second-Owner,Manual
2012 Tata Nano,Nano 2012-2017,2012,60000,Tata,30000,Petrol,Hatchback,4,First-Owner,Manual
2018 Hyundai Xcent,Xcent,2018,415000,Hyundai,30000,Petrol,Sedan,5,First-Owner,Manual
2023 Tata Nexon,Nexon 2020-2023,2023,1199999,Tata,10000,Petrol,SUV,5,First-Owner,Manual
2009 Tata Indigo,Indigo CS 2008-2012,2009,80000,Tata,40000,Petrol,Sedan,5,Second-Owner,Manual
2016 Hyundai Xcent,Xcent 2014-2016,2016,300000,Hyundai,50000,Diesel,Sedan,5,First-Owner,Manual
2013 Mahindra Bolero,Bolero 2011-2019,2013,350000,Mahindra,100000,Diesel,SUV,7,First-Owner,Manual
2021 Tata Safari,Safari 2021-2023,2021,1400000,Tata,70000,Diesel,SUV,7,Second-Owner,Automatic
2014 Nissan Terrano,Terrano 2013-2017,2014,350000,Nissan,120000,Diesel,SUV,5,Second-Owner,Manual
2011 Mahindra Bolero,Bolero 2001-2010,2011,200000,Mahindra,160000,Diesel,MUV,7,Fifth-Owner,Manual
2021 Hyundai Creta,Creta 2020-2024,2021,1150000,Hyundai,110000,Diesel,SUV,5,First-Owner,Manual
2014 Hyundai EON,EON,2014,250000,Hyundai,120000,Petrol,Hatchback,5,Second-Owner,Manual
2021 Maruti Swift Dzire,Swift Dzire 2020-2024,2021,600000,Maruti,70000,Petrol,Sedan,5,First-Owner,Manual
2025 Maruti Baleno,Baleno,2025,599999,Maruti,1000,Petrol,Hatchback,5,First-Owner,Manual
2019 Maruti Vitara Brezza,Vitara Brezza 2016-2020,2019,650000,Maruti,90000,Diesel,SUV,5,Second-Owner,Manual
2015 Maruti Celerio,Celerio 2014-2017,2015,200000,Maruti,100000,Petrol,Hatchback,5,First-Owner,Manual
2020 Kia Seltos,Seltos 2019-2023,2020,925000,Kia,49000,Petrol,SUV,5,First-Owner,Manual
2016 Mahindra TUV 300,TUV 300 2015-2019,2016,500000,Mahindra,50000,Diesel,SUV,7,First-Owner,Manual
2020 Mahindra XUV300,XUV300,2020,730000,Mahindra,34844,Diesel,SUV,5,First-Owner,Automatic
2020 Maruti Swift,Swift 2014-2021,2020,545000,Maruti,41744,Petrol,Hatchback,5,First-Owner,Automatic
2022 Mercedes-Benz GLS,GLS 2021-2024,2022,10999000,Mercedes-Benz,23000,Diesel,SUV,7,First-Owner,Automatic
2019 Honda Amaze,Amaze 2016-2021,2019,600000,Honda,88000,Diesel,Sedan,5,First-Owner,Automatic
2020 Kia Seltos,Seltos 2019-2023,2020,900000,Kia,50000,Diesel,SUV,5,First-Owner,Manual
2020 Kia Seltos,Seltos 2019-2023,2020,965000,Kia,57000,Diesel,SUV,5,First-Owner,Manual
2020 Kia Seltos,Seltos 2019-2023,2020,860000,Kia,65000,Petrol,SUV,5,Second-Owner,Manual
2015 Maruti Celerio,Celerio 2014-2017,2015,280000,Maruti,230000,CNG,Hatchback,5,First-Owner,Manual
2016 Honda Amaze,Amaze 2016-2021,2016,365000,Honda,44945,Petrol,Sedan,5,First-Owner,Manual
2015 Hyundai i20,Elite i20 2014-2017,2015,340000,Hyundai,50772,Petrol,Hatchback,5,Second-Owner,Manual
2022 Tata Nexon,Nexon 2020-2023,2022,925000,Tata,47454,Petrol,SUV,5,First-Owner,Automatic
2017 Honda City,City 2015-2017,2017,520000,Honda,100000,Diesel,Sedan,5,First-Owner,Manual
2020 Renault Triber,Triber 2019-2025,2020,450000,Renault,59000,Petrol,MUV,7,First-Owner,Manual
2021 Hyundai Creta,Creta 2020-2024,2021,1165000,Hyundai,52587,Petrol,SUV,5,First-Owner,Automatic
2024 Audi Q5,Q5,2024,6200000,Audi,29000,Petrol,SUV,5,First-Owner,Automatic
2021 Honda Amaze 2nd Gen,Amaze 2nd Gen,2021,566231,Honda,21915,Petrol,Sedan,5,First-Owner,Manual
2022 Renault Kiger,Kiger 2021-2023,2022,675000,Renault,14090,Petrol,SUV,5,First-Owner,Automatic
2022 Maruti Celerio,Celerio,2022,509000,Maruti,4868,Petrol,Hatchback,5,First-Owner,Manual
2017 Hyundai i10,i10,2017,430000,Hyundai,19000,Petrol,Hatchback,5,Second-Owner,Manual
2024 Kia Seltos,Seltos,2024,1845000,Kia,3900,Petrol,SUV,5,First-Owner,Automatic
2021 Renault Kiger,Kiger 2023-2025,2021,804000,Renault,9596,Petrol,SUV,5,First-Owner,Automatic
2021 Kia Seltos,Seltos,2021,878000,Kia,37118,Petrol,SUV,5,First-Owner,Manual
2022 Nissan Magnite,Magnite 2020-2024,2022,675000,Nissan,30000,Petrol,SUV,5,First-Owner,Manual
2023 MG Astor,Astor,2023,834072,MG,28917,Petrol,SUV,5,First-Owner,Manual
2023 Renault Kiger,Kiger 2023-2025,2023,751000,Renault,28495,Petrol,SUV,5,First-Owner,Automatic
2024 Mercedes-Benz GLE,GLE,2024,11900000,Mercedes-Benz,9000,Petrol,SUV,5,First-Owner,Automatic
2013 Tata Safari Storme,Safari Storme 2012-2015,2013,450000,Tata,63000,Diesel,SUV,7,Second-Owner,Manual
2022 Kia Carens,Carens,2022,1768413,Kia,20954,Diesel,MUV,6,First-Owner,Automatic
2024 BMW X5,X5,2024,9495000,BMW,13000,Diesel,SUV,5,First-Owner,Automatic
2014 Ford Ecosport,EcoSport 2013-2015,2014,350000,Ford,62000,Petrol,SUV,5,Second-Owner,Manual
2024 Mercedes-Benz G-Class,G-Class,2024,42100000,Mercedes-Benz,10000,Petrol,SUV,5,First-Owner,Automatic
2019 Honda Amaze,Amaze,2019,507000,Honda,33534,Petrol,Sedan,5,First-Owner,Manual
2023 Kia Seltos,Seltos,2023,2000000,Kia,22572,Diesel,SUV,5,First-Owner,Automatic
2023 Hyundai Verna,Verna,2023,1500000,Hyundai,40000,Petrol,Sedan,5,First-Owner,Automatic
2022 Tata Punch,Punch,2022,700000,Tata,20000,Petrol,SUV,5,First-Owner,Manual
2023 Maruti Alto K10,Alto K10,2023,511000,Maruti,50000,Petrol,Hatchback,5,First-Owner,Manual
2021 Nissan Magnite,Magnite 2020-2024,2021,742000,Nissan,40000,Petrol,SUV,5,First-Owner,Manual
2024 Maruti Baleno,Baleno,2024,720000,Maruti,30000,Petrol,Hatchback,5,First-Owner,Manual
2023 Tata Punch,Punch,2023,620000,Tata,10000,Petrol,SUV,5,First-Owner,Manual
2020 Maruti Alto 800,Alto 800,2020,380000,Maruti,40000,Petrol,Hatchback,5,First-Owner,Manual
2020 Maruti Alto 800,Alto 800,2020,391000,Maruti,30000,Petrol,Hatchback,5,First-Owner,Manual
2021 Maruti Baleno,Baleno 2015-2022,2021,600000,Maruti,70000,Petrol,Hatchback,5,First-Owner,Manual
2015 Mahindra Bolero,Bolero 2011-2019,2015,500000,Mahindra,80000,Diesel,SUV,7,Second-Owner,Manual
2016 Hyundai i20,i20 2015-2017,2016,480000,Hyundai,80000,Petrol,Hatchback,5,First-Owner,Manual
2019 Hyundai Creta,Creta 2015-2020,2019,1050000,Hyundai,100000,Diesel,SUV,5,Third-Owner,Manual
2022 Maruti Swift,Swift 2021-2024,2022,800000,Maruti,20000,Petrol,Hatchback,5,First-Owner,Manual
2016 Maruti Swift Dzire,Swift Dzire 2015-2017,2016,515000,Maruti,60000,Petrol,Sedan,5,First-Owner,Manual
2017 Maruti Swift,Swift 2014-2021,2017,525000,Maruti,70000,Diesel,Hatchback,5,First-Owner,Manual
2016 Hyundai i20,Elite i20 2014-2017,2016,585000,Hyundai,100000,Diesel,Hatchback,5,Second-Owner,Manual
2007 Maruti Alto 800,Alto 2005-2010,2007,95000,Maruti,150000,Petrol,Hatchback,5,Fourth-Owner,Manual
2017 Maruti Swift,Swift 2014-2021,2017,470000,Maruti,70000,Petrol,Hatchback,5,First-Owner,Manual
2011 Ford Figo,Figo 2010-2012,2011,129000,Ford,80000,Petrol,Hatchback,5,Third-Owner,Manual
2014 Maruti Swift Dzire,Swift Dzire 2011-2014,2014,350000,Maruti,90000,Diesel,Sedan,5,Fourth-Owner,Manual
2022 Tata Punch,Punch,2022,600000,Tata,33000,Petrol,SUV,5,First-Owner,Manual
2010 Mahindra Xylo,Xylo 2008-2011,2010,180000,Mahindra,100000,Diesel,MUV,7,Fifth-Owner,Manual
2018 Maruti Baleno,Baleno 2015-2022,2018,400000,Maruti,90000,Petrol,Hatchback,5,Second-Owner,Manual
2010 Mahindra Xylo,Xylo 2008-2011,2010,170000,Mahindra,120000,Diesel,MUV,8,Fifth-Owner,Manual
2011 Maruti Wagon R,Wagon R 2010-2013,2011,135000,Maruti,80000,Petrol,Hatchback,5,Fourth-Owner,Manual
2024 Maruti XL6,XL6,2024,1350000,Maruti,26000,Petrol,MUV,6,First-Owner,Manual
2020 Maruti Alto 800,Alto 800,2020,400000,Maruti,19000,Petrol,Hatchback,5,First-Owner,Manual
2018 Maruti Vitara Brezza,Vitara Brezza 2016-2020,2018,885000,Maruti,65000,Diesel,SUV,5,First-Owner,Manual
2013 Honda Brio,Brio 2013-2016,2013,310000,Honda,57000,Petrol,Hatchback,5,Second-Owner,Manual
2016 Mahindra XUV500,XUV500,2016,820000,Mahindra,80000,Diesel,SUV,7,Second-Owner,Manual
2010 Toyota Innova,Innova 2009-2012,2010,630000,Toyota,80000,Diesel,MUV,7,Second-Owner,Manual
2014 Renault Pulse,Pulse 2012-2014,2014,340000,Renault,67000,Diesel,Hatchback,5,Second-Owner,Manual
2012 Maruti Swift,Swift 2010-2014,2012,410000,Maruti,38000,Petrol,Hatchback,5,First-Owner,Manual
2019 Kia Seltos,Seltos 2019-2023,2019,1280000,Kia,47010,Diesel,SUV,5,First-Owner,Manual
2018 Hyundai Creta,Creta 2015-2020,2018,1060000,Hyundai,62000,Diesel,SUV,5,First-Owner,Manual
2016 Maruti Baleno,Baleno 2015-2022,2016,625000,Maruti,55000,Petrol,Hatchback,5,Second-Owner,Automatic
2020 Maruti Ertiga,Ertiga 2015-2022,2020,850000,Maruti,50000,Petrol,MUV,7,Second-Owner,Manual
2020 Maruti Alto 800,Alto 800,2020,350000,Maruti,30000,Petrol,Hatchback,5,First-Owner,Manual
2018 Toyota Innova Crysta,Innova Crysta 2016-2020,2018,1450000,Toyota,100000,Diesel,MUV,7,Second-Owner,Manual
2018 Maruti Alto 800,Alto 800 2016-2019,2018,300000,Maruti,150000,Petrol,Hatchback,5,First-Owner,Manual
2024 Maruti Baleno,Baleno,2024,800000,Maruti,30000,Petrol,Hatchback,5,First-Owner,Manual
2013 Maruti Alto 800,Alto 800 2012-2016,2013,170000,Maruti,90000,Petrol,Hatchback,5,Third-Owner,Manual
2017 Maruti Alto 800,Alto 800 2016-2019,2017,290000,Maruti,84000,CNG,Hatchback,5,First-Owner,Manual
2019 Hyundai Grand i10,Grand i10,2019,500000,Hyundai,160000,Diesel,Hatchback,5,First-Owner,Manual
2011 Skoda Yeti,Yeti 2009-2013,2011,315000,Skoda,160000,Diesel,SUV,5,Second-Owner,Manual
2010 Hyundai Santro Xing,Santro Xing,2010,150000,Hyundai,35000,Petrol,Hatchback,5,First-Owner,Manual
2009 Hyundai Verna,Verna 2006-2010,2009,80000,Hyundai,230000,Diesel,Sedan,5,Third-Owner,Manual
2020 Kia Seltos,Seltos 2019-2023,2020,1100000,Kia,47000,Diesel,SUV,5,First-Owner,Manual
2017 Toyota Etios Liva,Etios Liva,2017,510000,Toyota,150000,Diesel,Hatchback,5,First-Owner,Manual
2010 Maruti Estilo,Estilo,2010,150000,Maruti,37000,Petrol,Hatchback,5,First-Owner,Manual
2018 Maruti Alto 800,Alto 800 2016-2019,2018,300000,Maruti,71000,Petrol,Hatchback,5,First-Owner,Manual
2019 Tata Tiago,Tiago 2015-2019,2019,400000,Tata,85000,Diesel,Hatchback,5,Second-Owner,Manual
2019 Tata Tiago,Tiago 2015-2019,2019,550000,Tata,33000,Diesel,Hatchback,5,First-Owner,Manual
2019 Jeep Compass,Compass 2017-2021,2019,1000000,Jeep,80000,Diesel,SUV,5,First-Owner,Manual
2013 Maruti Wagon R,Wagon R 2013-2022,2013,195000,Maruti,66000,Petrol,Hatchback,5,Second-Owner,Manual
2022 Mahindra Thar,Thar,2022,1199000,Mahindra,60000,Diesel,SUV,4,First-Owner,Manual
2015 Hyundai Grand i10,Grand i10 2013-2016,2015,260000,Hyundai,90000,Diesel,Hatchback,5,First-Owner,Manual
2018 Ford Ecosport,EcoSport 2015-2021,2018,560000,Ford,48000,Petrol,SUV,5,First-Owner,Manual
2022 Tata Tiago,Tiago,2022,535000,Tata,58000,CNG,Hatchback,5,First-Owner,Manual
2017 Mahindra XUV500,XUV500,2017,550000,Mahindra,98000,Diesel,SUV,7,Second-Owner,Manual
2019 Mahindra Marazzo,Marazzo,2019,700000,Mahindra,191678,Diesel,MUV,7,First-Owner,Manual
2023 Mahindra Thar,Thar,2023,1260000,Mahindra,7666,Petrol,SUV,4,Third-Owner,Automatic
2013 Maruti Wagon R,Wagon R 2013-2022,2013,175000,Maruti,44000,Petrol,Hatchback,5,First-Owner,Manual
2019 Tata Tiago,Tiago 2015-2019,2019,420000,Tata,60000,Petrol,Hatchback,5,Second-Owner,Automatic
2016 Hyundai Creta,Creta 2015-2020,2016,620000,Hyundai,107000,Diesel,SUV,5,Second-Owner,Manual
2013 Honda Brio,Brio 2013-2016,2013,169000,Honda,50000,Petrol,Hatchback,5,Third-Owner,Manual
2023 Hyundai Grand i10 Nios,Grand i10 Nios,2023,580000,Hyundai,20000,Petrol,Hatchback,5,First-Owner,Manual
2025 Toyota Taisor,Taisor,2025,950000,Toyota,10000,CNG,SUV,5,First-Owner,Manual
2022 Tata Punch,Punch,2022,490000,Tata,20000,Petrol,SUV,5,First-Owner,Manual
2012 Maruti Alto K10,Alto K10 2010-2014,2012,210000,Maruti,30000,Petrol,Hatchback,5,First-Owner,Manual
2021 Hyundai Creta,Creta 2020-2024,2021,960000,Hyundai,40000,Petrol,SUV,5,Second-Owner,Manual
2012 Maruti Alto 800,Alto 800 2012-2016,2012,135000,Maruti,90000,Petrol,Hatchback,5,Second-Owner,Manual
2023 Kia Seltos,Seltos 2019-2023,2023,1125000,Kia,10000,Petrol,SUV,5,First-Owner,Manual
2023 Hyundai Verna,Verna,2023,1220000,Hyundai,10000,Petrol,Sedan,5,First-Owner,Manual
2017 Mahindra XUV500,XUV500,2017,900000,Mahindra,90000,Diesel,SUV,7,First-Owner,Manual
2023 Mahindra Thar,Thar,2023,1400000,Mahindra,70000,Diesel,SUV,4,First-Owner,Manual
2012 Tata Indica,Indica Vista 2008-2013,2012,150000,Tata,30000,Diesel,Hatchback,5,First-Owner,Manual
2021 Honda City,City 2020-2023,2021,1000000,Honda,50000,Petrol,Sedan,5,First-Owner,Manual
2017 Honda Mobilio,Mobilio,2017,450000,Honda,60000,Petrol,MUV,7,Second-Owner,Manual
2017 Hyundai i20,i20 2015-2017,2017,425000,Hyundai,80000,Petrol,Hatchback,5,First-Owner,Manual
2015 Honda City,City 2014-2015,2015,320000,Honda,125000,Diesel,Sedan,5,Third-Owner,Manual
2022 Hyundai Aura,Aura 2020-2023,2022,650000,Hyundai,80000,CNG,Sedan,5,First-Owner,Manual
